,speaker,recording,t1,t2,phones,phone_dur,prev,nxt,prev_short,nxt_short,prev_height,nxt_height,prev_back,nxt_back,words,COG,SD,skew,kurtosis,age,gender,sexuality,race_ethnicity,SES,place_origin,L1s
105,S01,S01_interview.wav,391.77,391.82,S,0.05000000000001137,T,L,T,L,consonant,consonant,consonant,consonant,it's,6829.956071972236,1888.605418823372,-1.392914129680455,6.540542591800698,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
106,S01,S01_interview.wav,391.94,392.07,S,0.12999999999999545,K,EY1,K,EY,consonant,high,consonant,front,sayings,7632.448644892737,1565.4014713810602,-0.12392062419782417,9.83981739280618,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
107,S01,S01_interview.wav,394.85,394.94,S,0.08999999999997499,K,ER0,K,ER,consonant,mid,consonant,front,phonetics,6973.818474159783,2056.7831891910832,0.08124624921438751,3.8623169386676857,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
108,S01,S01_interview.wav,395.0,395.09,S,0.08999999999997499,ER0,AY1,ER,AY,mid,low,front,central,psycho,7156.756919753819,2566.4531775272585,-0.781269858345872,2.080078842755264,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
109,S01,S01_interview.wav,395.62,395.68,S,0.060000000000002274,IH1,T,IH,T,high,consonant,front,consonant,linguistics,7088.147240052964,3239.347487350555,-0.21197414818805557,0.849361311939127,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
110,S01,S01_interview.wav,395.97,396.07,S,0.0999999999999659,K,AH0,K,AH,consonant,mid,consonant,back,linguistics,6607.071961815682,2781.2384209282877,-0.4052228431994598,1.3051088962836221,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
111,S01,S01_interview.wav,399.97,400.11,S,0.13999999999998636,IY0,P,IY,P,high,consonant,front,consonant,spanish,7443.703420729772,2063.3715558442664,-1.314673709926381,5.605416523856963,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
112,S01,S01_interview.wav,401.12,401.29,SH,0.17000000000001592,IH0,B,IH,B,high,consonant,front,consonant,spanish,4255.63302263156,2204.2799902760776,0.6554166764742823,1.763027785002513,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
113,S01,S01_interview.wav,401.38,401.47,S,0.09000000000003183,IH0,AY1,IH,AY,high,low,front,central,besides,7081.2776649948255,2208.7987379890847,-1.2193297218503765,4.268104710972369,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
114,S01,S01_interview.wav,402.28,402.35,S,0.07000000000005002,K,AH0,K,AH,consonant,mid,consonant,back,mexican,7203.449269881486,2135.909483695122,-0.9452281874876155,4.189170554640552,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
115,S01,S01_interview.wav,402.89,403.01,S,0.12000000000000455,D,P,D,P,consonant,consonant,consonant,consonant,spain,7846.490063523192,1847.9957713870801,0.4189040498282562,8.825291792420915,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
116,S01,S01_interview.wav,403.24,403.31,S,0.06999999999999318,N,P,N,P,consonant,consonant,consonant,consonant,spanish,6822.304774170026,3178.5485015983695,-0.4403803776982609,1.0589114265190105,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
117,S01,S01_interview.wav,403.62,403.77,SH,0.14999999999997726,IH0,spn,IH,sp,high,consonant,front,consonant,spanish,3693.375992058113,1980.5246276079727,1.7842756399523942,5.416785974573129,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
118,S01,S01_interview.wav,405.26,405.35,S,0.09000000000003183,EH1,S,EH,S,mid,consonant,front,consonant,yes,6569.454691293131,2279.407858025359,-1.4131467739004386,3.418484123774431,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
119,S01,S01_interview.wav,405.35,405.44,S,0.08999999999997499,S,OW1,S,OW,consonant,mid,consonant,back,so,6914.588826813749,2444.372014746479,-1.2326814557347998,3.423947498048065,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
120,S01,S01_interview.wav,407.63,407.74,S,0.11000000000001364,IH0,IH0,IH,IH,high,high,front,front,this,7183.061168859084,2055.4024223212004,-1.0884476331893915,6.151709712689069,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
121,S01,S01_interview.wav,411.49,411.56,S,0.06999999999999318,IH0,T,IH,T,high,consonant,front,consonant,just,6922.6838928599345,1827.1814347789996,-1.135171549775615,6.44194583890161,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
122,S01,S01_interview.wav,412.19,412.27,S,0.07999999999998408,IH0,M,IH,M,high,consonant,front,consonant,this,6943.682136328627,2609.284001437281,-1.0084963298286542,2.6460594376439124,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
123,S01,S01_interview.wav,422.95,423.02,S,0.06999999999999318,IH0,T,IH,T,high,consonant,front,consonant,distinct,7245.238655249336,2016.7531660701143,-0.9357374497585165,5.136410755928313,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
124,S01,S01_interview.wav,425.5,425.6,S,0.10000000000002274,AH0,AH1,AH,AH,mid,mid,back,back,assumptions,7321.994171843546,1778.2310321451782,0.026815720145154258,6.7276585034963095,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
125,S01,S01_interview.wav,425.74,425.83,SH,0.08999999999997499,P,AH0,P,AH,consonant,mid,consonant,back,assumptions,4953.82296835175,2124.4231528961245,0.7987976452016947,1.3368734726841964,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
126,S01,S01_interview.wav,428.72,428.81,S,0.08999999999997499,V,P,V,P,consonant,consonant,consonant,consonant,speech,6677.33830747772,1713.2415349541347,1.2917308208018918,7.516985517482249,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
127,S01,S01_interview.wav,429.18,429.28,S,0.0999999999999659,AA1,EH0,AA,EH,low,mid,back,front,processing,5641.182868313037,3216.7952212303676,-0.4363959558558537,-0.5400689721729455,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
128,S01,S01_interview.wav,429.33,429.44,S,0.11000000000001364,EH0,IH0,EH,IH,mid,high,front,front,processing,6648.702180439906,2916.980501629415,-0.706676276650979,1.170229064108213,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
129,S01,S01_interview.wav,431.5,431.58,S,0.07999999999998408,UW1,T,UW,T,high,consonant,back,consonant,acoustics,5235.517519724193,3007.204443836285,0.05713075272582058,0.24019869553487183,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
130,S01,S01_interview.wav,431.85,432.04,S,0.18999999999999773,K,S,K,S,consonant,consonant,consonant,consonant,acoustics,6314.380288442362,2095.1213837699247,-0.32186628455109784,4.977001450932737,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
131,S01,S01_interview.wav,441.42,441.68,S,0.2599999999999909,S,OW1,S,OW,consonant,mid,consonant,back,so,6869.389435699976,2058.7169743739923,-0.32153869974203153,5.170169753109853,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
132,S01,S01_interview.wav,454.13,454.23,S,0.10000000000002274,EH1,ER0,EH,ER,mid,mid,front,front,professor,5758.162487355095,2679.0560660631313,-0.8089904514269676,0.630915971751099,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
133,S01,S01_interview.wav,460.33,460.45,S,0.12000000000000455,OW0,T,OW,T,high,consonant,back,consonant,state,5370.668178407669,3365.759508786116,-0.15123142388637517,-0.33381976448493766,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
134,S01,S01_interview.wav,461.88,461.93,S,0.05000000000001137,EY1,IH0,EY,IH,high,high,front,front,basically,5368.361207114965,3964.0349459421545,0.05268841991014453,-0.7660434826416243,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
135,S01,S01_interview.wav,462.57,462.66,S,0.09000000000003183,EH1,T,EH,T,mid,consonant,front,consonant,investigating,7006.018587460597,2591.780398414491,-0.6280172586284894,2.6865913439426574,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
136,S01,S01_interview.wav,463.71,463.79,S,0.08000000000004093,ER0,EH1,ER,EH,mid,mid,front,front,perceptual,7021.1405901610515,2074.3126112880705,-0.4463017158738244,3.200496423294595,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
137,S01,S01_interview.wav,464.74,464.84,SH,0.0999999999999659,N,IH1,N,IH,consonant,high,consonant,front,shifts,3493.437553892901,1999.4694417072164,0.541459256444858,1.2910847142786501,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
138,S01,S01_interview.wav,464.99,465.19,S,0.19999999999998863,T,IH0,T,IH,consonant,high,consonant,front,shifts,7178.564890737512,1723.683080526086,-0.046038055159798044,6.882175484975786,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
139,S01,S01_interview.wav,465.74,465.81,SH,0.06999999999999318,IH0,AH0,IH,AH,high,mid,front,back,english,4974.901992963223,1979.0259893211007,0.14943740097360833,1.216131683122998,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
140,S01,S01_interview.wav,468.0,468.11,S,0.11000000000001364,AH0,AH0,AH,AH,mid,mid,back,back,curious,7312.329249220444,2041.2995014585615,-0.4301893577371598,4.998197594327866,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
141,S01,S01_interview.wav,469.3,469.36,S,0.060000000000002274,AH0,P,AH,P,mid,consonant,back,consonant,spanish,7385.700616392245,2087.9134474154866,0.06572624138640774,4.130132633416592,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
142,S01,S01_interview.wav,470.91,470.97,S,0.060000000000002274,AH1,P,AH,P,mid,consonant,back,consonant,spanish,4686.222884774516,3339.2473503265305,0.07027428479648196,-0.3948689691986571,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
143,S01,S01_interview.wav,471.29,471.55,SH,0.2599999999999909,IH0,T,IH,T,high,consonant,front,consonant,spanish,3892.037698807658,1964.5972458733515,0.9308558963610845,1.566180025147264,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
144,S01,S01_interview.wav,473.61,473.72,SH,0.11000000000001364,N,IH1,N,IH,consonant,high,consonant,front,shifts,3296.9169801935823,1478.731751047591,2.3597826445789867,10.19032329723596,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
145,S01,S01_interview.wav,473.87,473.97,S,0.10000000000002274,T,AH1,T,AH,consonant,mid,consonant,back,shifts,7181.0861931515665,2392.6412861171116,-0.20202169862253472,1.8532884144834672,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
146,S01,S01_interview.wav,475.73,475.87,S,0.13999999999998636,M,OW1,M,OW,consonant,mid,consonant,back,so,7274.972017637044,1716.2295519604259,0.0948356763684527,7.316467791072016,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
147,S01,S01_interview.wav,476.7,476.81,S,0.11000000000001364,ER0,EH1,ER,EH,mid,mid,front,front,perceptual,7265.466840263683,1775.232142277161,0.4075099121171257,5.250325995928113,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
148,S01,S01_interview.wav,478.15,478.24,S,0.09000000000003183,T,OW1,T,OW,consonant,mid,consonant,back,so,7563.0451765332955,1626.4391407748683,0.09727770832705007,9.348756954942507,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
149,S01,S01_interview.wav,481.8,481.89,SH,0.08999999999997499,N,IH1,N,IH,consonant,high,consonant,front,shift,3544.1523223798613,1730.6590054786302,1.275526678911468,3.6921217573222327,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
150,S01,S01_interview.wav,482.37,482.45,S,0.07999999999998408,L,OW0,L,OW,consonant,mid,consonant,back,also,4419.440817133615,3525.4902827699516,0.234607256349585,-1.1935670645777197,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
151,S01,S01_interview.wav,483.29,483.38,S,0.08999999999997499,EH1,V,EH,V,mid,consonant,front,consonant,less,6524.392547936829,2390.9794507806077,-0.6177625136976967,2.203499556222158,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
152,S01,S01_interview.wav,487.33,487.4,S,0.06999999999999318,L,P,L,P,consonant,consonant,consonant,consonant,space,6041.992439466901,3106.7773829218563,-0.05135277833020668,0.5707058845285182,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
153,S01,S01_interview.wav,487.65,487.87,S,0.22000000000002728,EY1,AH1,EY,AH,high,mid,front,back,space,7447.955874464437,2229.2821245924774,0.22493849753771925,5.187172720716047,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
154,S01,S01_interview.wav,489.5,489.6,S,0.10000000000002274,EH1,IH2,EH,IH,mid,high,front,front,less,6062.611396678902,2747.4098882241083,-0.8423645037969224,0.8854034916808433,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
155,S01,S01_interview.wav,490.27,490.33,S,0.060000000000002274,T,T,T,T,consonant,consonant,consonant,consonant,steps,7845.718794320846,2096.5014922960745,0.26197713823004626,4.913966351838731,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
156,S01,S01_interview.wav,490.6,490.66,S,0.060000000000002274,P,L,P,L,consonant,consonant,consonant,consonant,steps,7695.526017565331,2456.5598094820193,0.7664451846616583,3.534854545449755,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
157,S01,S01_interview.wav,493.15,493.21,SH,0.060000000000002274,IH0,DH,IH,DH,high,consonant,front,consonant,english,2332.1958473032532,2508.8839204981145,1.483810759694606,2.3230597769824843,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
158,S01,S01_interview.wav,495.69,495.78,S,0.08999999999997499,UW1,OW1,UW,OW,high,mid,back,back,so,6181.695651348264,2199.7271357115046,0.4561891742009995,2.878944783601476,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
159,S01,S01_interview.wav,514.67,514.81,S,0.13999999999998636,T,K,T,K,consonant,consonant,consonant,consonant,sc,7521.98294070008,1626.1081928133474,-0.31223794469167065,9.363106393462468,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
160,S01,S01_interview.wav,515.88,515.97,S,0.09000000000003183,K,T,K,T,consonant,consonant,consonant,consonant,st,7744.624692453721,2412.077243683333,0.7093103324136539,6.629295505571912,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
161,S01,S01_interview.wav,520.71,520.77,SH,0.05999999999994543,IH0,AH1,IH,AH,high,mid,front,back,english,3291.2145970391553,2282.8429045908615,1.9201180769805128,7.3326140945630165,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
162,S01,S01_interview.wav,527.52,527.61,S,0.09000000000003183,IH0,T,IH,T,high,consonant,front,consonant,linguist,6978.786941676841,1958.2451366775422,-0.6252541084707905,8.933623141858009,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
163,S01,S01_interview.wav,530.53,530.62,S,0.09000000000003183,AE1,OW1,AE,OW,low,mid,front,back,so,6963.072981856023,1778.5993147370477,-1.1132753420683223,7.039899822031892,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
164,S01,S01_interview.wav,531.31,531.39,S,0.08000000000004093,IH0,T,IH,T,high,consonant,front,consonant,interesting,7244.340053144147,1593.211347329927,-0.8350973932218326,9.988014932201985,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
165,S01,S01_interview.wav,533.77,533.84,S,0.07000000000005002,N,AH0,N,AH,consonant,mid,consonant,back,differences,6045.720937463902,2633.297244650485,-0.8373989665150781,0.9446180854657467,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
166,S01,S01_interview.wav,548.74,548.84,S,0.10000000000002274,T,AY1,T,AY,consonant,low,consonant,central,it's,5978.8687352749475,2237.4013348798817,-0.5699159319135212,2.5113786868675403,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
167,S01,S01_interview.wav,551.73,551.8,S,0.06999999999993634,S,OW1,S,OW,consonant,mid,consonant,back,so,7525.443307767414,2176.5854698436547,-0.8637153750014313,4.798581180136744,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
168,S01,S01_interview.wav,576.91,576.97,S,0.06000000000005912,EY1,OW1,EY,OW,high,mid,front,back,so,6539.652234316737,2741.522101010762,-1.122816057335682,1.0287230849783464,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
169,S01,S01_interview.wav,577.01,577.13,SH,0.12000000000000455,OW1,IY1,OW,IY,high,high,back,front,she's,3265.8911517572487,1813.2171963834446,1.6362665756425663,6.146115100117369,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
170,S01,S01_interview.wav,581.57,581.66,SH,0.08999999999991815,IY0,IY1,IY,IY,high,high,front,front,she's,2608.2183724015886,1904.6590709698103,1.1818826268923277,3.999645150687849,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
171,S01,S01_interview.wav,582.07,582.17,S,0.09999999999990905,AE1,W,AE,W,low,consonant,front,consonant,class,3808.2236427769294,3176.563399470118,0.41134026047471073,-0.7706676301581039,22,cisgender male,gay,"White, Latino",middle class,Seattle,"Spanish, English"
